"Date Printed: Friday, April 21, 2023 1:27:55 AM"
Title: "AIDS prevalence | Chlamydia | Early Non-Primary, Non-Secondary Syphilis | Gonorrhea | HIV prevalence | Primary and Secondary Syphilis | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | 2019 | 2020 (COVID-19 Pandemic) | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Both sexes | Ages 13 years and older"
Footnote(s): Data for years 2021 and 2022 are preliminary (subject to a 12-month reporting delay). Data for the year 2020 should be interpreted with caution due to the impact of the COVID-19 pandemic on access to HIV testing, care-related services, and case surveillance activities in state/local jurisdictions. Inclusion of 2020 through 2022 data in trend assessments is discouraged. Data by transmission category presented based on sex assigned at birth and are adjusted for missing transmission category. See Technical notes for more details on data availability and stratifications.
Prevalence data for the year 2020 are preliminary and based on death data received by CDC as of December 2021. Prevalence data prior to 2010 are based on residence at diagnosis; prevalence data from 2010 to present are based on most recent known address. See Technical Notes for death reporting by jurisdiction.
^ Jurisdiction with incomplete reporting of deaths for most recent year.
NA - Not Applicable.



Indicator,Year,Geography,FIPS,Age Group,Race/Ethnicity,Sex,Cases,Rate per 100000,Population
"Primary and Secondary Syphilis","2019","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","6,109,109"
"Primary and Secondary Syphilis","2018","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","1,047","17.5","5,987,068"
"Primary and Secondary Syphilis","2017","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","942","16.0","5,871,429"
"Primary and Secondary Syphilis","2016","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","721","12.5","5,767,101"
"Primary and Secondary Syphilis","2015","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","589","10.4","5,660,216"
"Primary and Secondary Syphilis","2014","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","577","10.4","5,563,834"
"Primary and Secondary Syphilis","2013","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","287","5.2","5,466,923"
"Primary and Secondary Syphilis","2012","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","202","3.7","5,386,751"
"Primary and Secondary Syphilis","2011","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","274","5.2","5,303,804"
"Primary and Secondary Syphilis","2010","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","230","4.4","5,229,307"
"Primary and Secondary Syphilis","2009","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","231","4.3","5,316,383"
"Primary and Secondary Syphilis","2008","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","317","6.1","5,235,120"
"AIDS prevalence","2020 (COVID-19 Pandemic)","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","8,023","128.3","6,254,434"
"AIDS prevalence","2019","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","7,888","128.8","6,121,860"
"AIDS prevalence","2018","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","7,690","128.3","5,992,915"
"AIDS prevalence","2017","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","7,523","128.1","5,874,541"
"AIDS prevalence","2016","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","7,369","127.7","5,770,176"
"AIDS prevalence","2015","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","7,279","128.5","5,662,609"
"AIDS prevalence","2014","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","7,160","128.6","5,565,668"
"AIDS prevalence","2013","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","6,910","126.4","5,468,331"
"AIDS prevalence","2012","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","6,707","124.5","5,387,734"
"AIDS prevalence","2011","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","6,463","121.8","5,304,335"
"AIDS prevalence","2010","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","6,277","120.0","5,229,397"
"AIDS prevalence","2009","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","5,376","101.1","5,316,387"
"AIDS prevalence","2008","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","5,030","96.1","5,235,123"
"HIV prevalence","2020 (COVID-19 Pandemic)","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","17,695","282.9","6,254,434"
"HIV prevalence","2019","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","17,155","280.2","6,121,860"
"HIV prevalence","2018","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","16,425","274.1","5,992,915"
"HIV prevalence","2017","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","15,776","268.5","5,874,541"
"HIV prevalence","2016","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","15,201","263.4","5,770,176"
"HIV prevalence","2015","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","14,710","259.8","5,662,609"
"HIV prevalence","2014","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","14,115","253.6","5,565,668"
"HIV prevalence","2013","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","13,440","245.8","5,468,331"
"HIV prevalence","2012","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","12,926","239.9","5,387,734"
"HIV prevalence","2011","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","12,364","233.1","5,304,335"
"HIV prevalence","2010","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","11,982","229.1","5,229,397"
"HIV prevalence","2009","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","11,194","210.6","5,316,387"
"HIV prevalence","2008","Arizona","04","Ages 13 years and older","All races/ethnicities","Both sexes","10,755","205.4","5,235,123"
"Gonorrhea","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","7,853","312.1","2,516,233"
"Gonorrhea","2019","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","6,901","274.3","2,516,233"
"Gonorrhea","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","7,294","291.2","2,505,209"
"Gonorrhea","2017","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","6,705","268.8","2,494,533"
"Gonorrhea","2016","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","5,725","230.6","2,482,612"
"Gonorrhea","2015","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,773","193.2","2,470,486"
"Gonorrhea","2014","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,523","183.9","2,459,630"
"Gonorrhea","2013","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","3,994","163.1","2,449,441"
"Gonorrhea","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,288","175.8","2,438,757"
"Gonorrhea","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,679","192.8","2,426,803"
"Gonorrhea","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,759","197.6","2,407,972"
"Gonorrhea","2009","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,442","187.1","2,374,057"
"Gonorrhea","2008","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,473","189.7","2,357,354"
"Chlamydia","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","16,043","637.6","2,516,233"
"Chlamydia","2019","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","17,183","682.9","2,516,233"
"Chlamydia","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","17,652","704.6","2,505,209"
"Chlamydia","2017","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","17,301","693.6","2,494,533"
"Chlamydia","2016","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","16,726","673.7","2,482,612"
"Chlamydia","2015","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","16,154","653.9","2,470,486"
"Chlamydia","2014","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","15,565","632.8","2,459,630"
"Chlamydia","2013","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","15,411","629.2","2,449,441"
"Chlamydia","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","16,563","679.2","2,438,757"
"Chlamydia","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","16,007","659.6","2,426,803"
"Chlamydia","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","15,386","639.0","2,407,972"
"Chlamydia","2009","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","14,309","602.7","2,374,057"
"Chlamydia","2008","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","14,072","596.9","2,357,354"
"Early Non-Primary, Non-Secondary Syphilis","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","234","9.3","2,516,233"
"Early Non-Primary, Non-Secondary Syphilis","2019","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","267","10.6","2,516,233"
"Early Non-Primary, Non-Secondary Syphilis","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","363","14.5","2,505,209"
"Early Non-Primary, Non-Secondary Syphilis","2017","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","327","13.1","2,494,533"
"Early Non-Primary, Non-Secondary Syphilis","2016","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","280","11.3","2,482,612"
"Early Non-Primary, Non-Secondary Syphilis","2015","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","216","8.7","2,470,486"
"Early Non-Primary, Non-Secondary Syphilis","2014","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","152","6.2","2,459,630"
"Early Non-Primary, Non-Secondary Syphilis","2013","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","163","6.7","2,449,441"
"Early Non-Primary, Non-Secondary Syphilis","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","151","6.2","2,438,757"
"Early Non-Primary, Non-Secondary Syphilis","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","167","6.9","2,426,803"
"Early Non-Primary, Non-Secondary Syphilis","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","202","8.4","2,407,972"
"Early Non-Primary, Non-Secondary Syphilis","2009","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","172","7.2","2,374,057"
"Early Non-Primary, Non-Secondary Syphilis","2008","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","143","6.1","2,357,354"
"Primary and Secondary Syphilis","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","2,516,233"
"Primary and Secondary Syphilis","2019","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","Data suppressed","Data suppressed","2,516,233"
"Primary and Secondary Syphilis","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","288","11.5","2,505,209"
"Primary and Secondary Syphilis","2017","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","234","9.4","2,494,533"
"Primary and Secondary Syphilis","2016","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","150","6.0","2,482,612"
"Primary and Secondary Syphilis","2015","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","134","5.4","2,470,486"
"Primary and Secondary Syphilis","2014","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","121","4.9","2,459,630"
"Primary and Secondary Syphilis","2013","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","177","7.2","2,449,441"
"Primary and Secondary Syphilis","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","172","7.1","2,438,757"
"Primary and Secondary Syphilis","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","178","7.3","2,426,803"
"Primary and Secondary Syphilis","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","205","8.5","2,407,972"
"Primary and Secondary Syphilis","2009","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","275","11.6","2,374,057"
"Primary and Secondary Syphilis","2008","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","206","8.7","2,357,354"
"AIDS prevalence","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,719","107.4","2,532,057"
"AIDS prevalence","2019","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,648","105.1","2,518,616"
"AIDS prevalence","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,569","102.5","2,506,992"
"AIDS prevalence","2017","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,537","101.6","2,496,702"
"AIDS prevalence","2016","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,459","99.0","2,484,157"
"AIDS prevalence","2015","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,383","96.4","2,471,839"
"AIDS prevalence","2014","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,344","95.3","2,460,710"
"AIDS prevalence","2013","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,237","91.3","2,450,279"
"AIDS prevalence","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,156","88.4","2,439,317"
"AIDS prevalence","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,093","86.2","2,427,114"
"AIDS prevalence","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,059","85.5","2,407,981"
"AIDS prevalence","2009","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","2,017","85.0","2,374,089"
"AIDS prevalence","2008","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","1,929","81.8","2,357,363"
"HIV prevalence","2020 (COVID-19 Pandemic)","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","6,058","239.3","2,532,057"
"HIV prevalence","2019","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","5,915","234.9","2,518,616"
"HIV prevalence","2018","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","5,699","227.3","2,506,992"
"HIV prevalence","2017","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","5,547","222.2","2,496,702"
"HIV prevalence","2016","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","5,338","214.9","2,484,157"
"HIV prevalence","2015","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","5,083","205.6","2,471,839"
"HIV prevalence","2014","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,932","200.4","2,460,710"
"HIV prevalence","2013","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,627","188.8","2,450,279"
"HIV prevalence","2012","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,449","182.4","2,439,317"
"HIV prevalence","2011","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,273","176.1","2,427,114"
"HIV prevalence","2010","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,171","173.2","2,407,981"
"HIV prevalence","2009","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,163","175.4","2,374,089"
"HIV prevalence","2008","Arkansas","05","Ages 13 years and older","All races/ethnicities","Both sexes","4,002","169.8","2,357,363"
"Gonorrhea","2020 (COVID-19 Pandemic)","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","78,178","235.9","33,133,603"
"Gonorrhea","2019","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","80,070","241.7","33,133,603"
"Gonorrhea","2018","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","78,997","239.3","33,011,284"
"Gonorrhea","2017","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","75,200","228.9","32,847,289"
"Gonorrhea","2016","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","64,411","197.5","32,620,975"
"Gonorrhea","2015","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","53,945","166.7","32,354,706"
"Gonorrhea","2014","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","45,090","140.7","32,041,023"
"Gonorrhea","2013","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","37,911","119.6","31,702,169"
"Gonorrhea","2012","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","33,370","106.3","31,380,910"
"Gonorrhea","2011","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","27,348","88.0","31,064,693"
"Gonorrhea","2010","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","26,337","85.6","30,752,412"
"Gonorrhea","2009","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","23,135","76.7","30,167,099"
"Gonorrhea","2008","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","25,664","86.0","29,836,636"
"Chlamydia","2020 (COVID-19 Pandemic)","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","178,293","538.1","33,133,603"
"Chlamydia","2019","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","236,083","712.5","33,133,603"
"Chlamydia","2018","California","06","Ages 13 years and older","All races/ethnicities","Both sexes","230,712","698.9","33,011,284"
